SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
21/02/2026,35,33794,34489,30897,3132,6606,3,21504,0,1,3341,1502,992,499,0,0,987,1024,996,538,-94
21/02/2026,36,34602,35309,31746,3278,6606,0,21504,0,1,3429,1502,992,578,0,0,997,1060,997,539,-106
21/02/2026,37,34623,35322,31729,3428,6606,0,21504,0,1,3518,1501,992,743,0,0,997,914,997,671,-98
21/02/2026,38,34203,35127,31277,3578,6606,0,21504,0,1,3332,1501,992,750,-78,0,997,866,997,683,-245
21/02/2026,39,33441,34589,30635,3731,6606,0,21504,0,2,3380,1501,992,823,-157,0,997,493,997,760,-389
21/02/2026,40,31910,33027,29276,3884,6606,0,21504,0,7,3556,1501,992,826,-30,0,997,417,997,755,-480
21/02/2026,41,30622,31711,28176,3978,6606,0,21504,0,8,3955,1501,992,775,0,0,979,43,997,379,-481
21/02/2026,42,29195,30511,26865,4071,6606,0,21504,0,183,3762,1501,992,771,0,0,979,-34,997,349,-499
21/02/2026,43,27891,29660,25755,4040,6606,0,21504,0,316,3895,1502,992,339,-1,0,996,-412,996,209,-440
21/02/2026,44,26681,28665,24735,4008,6606,0,21504,0,318,3815,1493,988,311,-97,0,994,-489,996,182,-480
21/02/2026,45,24748,27707,22904,3962,6606,0,21504,0,318,3605,1157,856,-97,-249,0,574,-876,997,-471,-348
21/02/2026,46,23842,27173,22237,3916,6606,0,21504,0,377,3564,1143,850,-104,-399,0,556,-945,997,-522,-384
21/02/2026,47,22843,27788,21303,3866,6606,0,21504,0,818,3510,1481,983,-587,-452,-61,625,-1206,989,-743,-478
21/02/2026,48,21955,27568,20481,3815,6606,0,21504,0,1188,3332,1503,992,-660,-452,-213,627,-1239,988,-747,-514
22/02/2026,1,22417,27158,20903,3768,6606,0,21504,0,1009,3231,1503,992,-362,-452,-252,610,-1240,996,-312,-514
22/02/2026,2,23432,27725,21768,3720,6606,0,21504,0,786,3522,1494,988,-349,-429,-101,609,-1239,996,-276,-513
22/02/2026,3,23382,27098,21744,3627,6606,0,21504,0,596,3690,1048,854,-303,-398,-2,758,-1240,997,-64,-513
22/02/2026,4,22572,26391,21009,3533,6606,0,21504,0,844,3768,1019,842,-301,-258,0,763,-1240,997,-63,-513
22/02/2026,5,21884,26168,20396,3541,6606,0,21504,0,652,3692,932,750,-526,-177,0,913,-1240,997,-575,-514
22/02/2026,6,21251,25713,19799,3549,6606,0,21504,0,786,3355,935,749,-540,-159,0,918,-1241,997,-622,-514
22/02/2026,7,20623,26732,19261,3533,6606,0,21504,0,1505,3487,1395,978,-1060,-125,0,960,-1241,996,-1065,-513
22/02/2026,8,20037,26185,18719,3517,6606,0,21504,0,1538,3836,1421,993,-1085,-74,0,962,-1241,996,-1096,-514
22/02/2026,9,19845,25807,18574,3464,6606,0,21504,0,1501,3736,1293,993,-1035,-16,0,971,-1241,996,-1096,-473
22/02/2026,10,19948,25870,18682,3411,6606,0,21504,0,1504,3667,1288,993,-1032,-112,0,971,-1241,996,-1096,-337
22/02/2026,11,19885,25377,18696,3461,6606,0,21504,0,1506,3839,1484,992,-853,-22,0,682,-1241,996,-1083,-187
22/02/2026,12,19820,25423,18676,3511,6606,0,21504,0,1648,4202,1493,992,-846,0,0,671,-1240,996,-1082,-187
22/02/2026,13,20443,26246,19325,3542,6606,0,21504,0,1645,4453,1502,992,-1075,0,0,828,-1241,996,-1089,-153
22/02/2026,14,20820,26771,19702,3572,6606,0,21504,0,1628,4427,1502,992,-1084,-32,0,833,-1240,996,-1090,-277
22/02/2026,15,21608,27344,20386,3666,6606,0,21504,0,1605,4590,1502,992,-837,0,0,973,-1241,996,-1090,-363
22/02/2026,16,22035,27771,20825,3760,6606,121,21504,0,1573,4422,1502,992,-826,0,0,978,-1241,996,-1090,-406
22/02/2026,17,22838,28258,21565,3734,6606,827,21504,0,1547,4722,1502,992,-607,0,0,760,-1241,996,-1090,-335
22/02/2026,18,23546,28748,22168,3707,6606,1716,21504,0,1297,4662,1490,987,-598,0,0,752,-1241,996,-1090,-376
22/02/2026,19,23546,28252,22153,3731,6606,2557,21504,0,702,4414,884,803,-550,-22,0,649,-1241,976,-1090,-501
22/02/2026,20,23612,28220,22125,3755,6606,3876,21504,0,676,4325,860,795,-548,0,0,645,-1241,975,-1089,-454
22/02/2026,21,24121,28744,22513,3810,6606,4983,21504,0,913,4323,1466,979,-548,0,0,664,-1239,995,-970,-353
22/02/2026,22,24094,28368,22566,3864,6606,5714,21504,0,935,4560,1502,992,-548,0,0,665,-1239,997,-723,-229
22/02/2026,23,24421,28522,22971,3922,6606,5823,21504,0,927,4603,1502,992,-480,15,0,770,-1239,997,-723,-132
22/02/2026,24,24554,28453,23071,3980,6606,6090,21504,0,816,4548,1502,992,-478,52,0,774,-1240,997,-723,-42
22/02/2026,25,24747,28358,23254,3985,6606,5606,21504,0,238,4642,1503,992,-584,-55,0,598,-1240,996,-723,-171
22/02/2026,26,24597,28189,23169,3989,6606,5590,21504,0,171,4806,1502,992,-551,-11,0,592,-1239,996,-723,-297
22/02/2026,27,24744,27792,23253,4110,6606,5878,21504,0,173,4339,1502,992,240,0,0,791,-1240,996,-723,-312
22/02/2026,28,24275,27236,22744,4230,6606,6642,21504,0,167,4524,1502,992,265,0,0,799,-1240,996,-723,-231
22/02/2026,29,23843,26858,22204,4226,6606,6995,21504,0,373,4058,1502,992,609,0,0,895,-1239,996,-723,-80
22/02/2026,30,24193,27133,22439,4221,6606,6004,21504,0,365,4189,1502,992,623,-43,0,898,-1209,997,-723,37
22/02/2026,31,24718,26975,23052,4081,6606,4519,21504,0,164,4242,1502,992,310,45,0,767,-818,997,-675,126
22/02/2026,32,26157,28268,24403,3940,6606,3197,21504,0,161,3949,1503,992,296,53,0,762,-740,997,-610,178
22/02/2026,33,28808,30268,26710,3831,6606,1773,21504,0,158,4080,1502,992,366,165,0,988,-356,996,-346,47
22/02/2026,34,30670,31706,28505,3721,6606,768,21504,0,2,4207,1502,992,374,74,0,997,-279,996,-88,-67
22/02/2026,35,32510,33388,30054,3681,6606,101,21504,0,2,3571,1501,992,931,-62,0,997,98,997,671,-214
22/02/2026,36,34252,35256,31596,3641,6606,0,21504,0,2,3739,1501,992,960,-60,0,997,175,997,787,-342
22/02/2026,37,34377,35499,31830,3718,6606,0,21504,0,0,3749,1501,992,1048,-166,0,997,547,997,544,-356
22/02/2026,38,33779,34921,31252,3794,6606,0,21504,0,2,4110,1502,992,1052,-153,0,997,565,998,537,-387
22/02/2026,39,32645,33840,30322,3937,6606,0,21504,0,1,4407,1501,992,1068,-233,0,997,192,997,924,-361
22/02/2026,40,31658,32918,29349,4079,6606,0,21504,0,4,4873,1501,992,1074,-205,0,997,117,997,936,-451
22/02/2026,41,30692,32243,28597,4120,6606,0,21504,0,4,5094,1502,992,1029,-173,0,997,-261,997,391,-513
22/02/2026,42,29634,31261,27468,4160,6606,0,21504,0,9,4589,1502,992,1026,-166,0,997,-338,997,343,-514
22/02/2026,43,28115,29980,26069,4181,6606,0,21504,0,9,4380,1502,992,749,-60,0,997,-721,997,22,-475
22/02/2026,44,27062,28908,25232,4202,6606,0,21504,0,11,4774,1502,992,676,-89,0,997,-800,997,-17,-329
22/02/2026,45,25037,27942,23481,4180,6606,0,21504,0,20,4670,1502,992,-245,-34,0,997,-1190,997,-639,-177
22/02/2026,46,23867,27348,22433,4158,6606,0,21504,0,642,4902,1502,992,-276,68,0,982,-1239,997,-689,-35
22/02/2026,47,22130,27024,20825,4138,6606,0,21504,0,1207,4968,1503,992,-812,81,0,234,-1240,996,-1035,68
22/02/2026,48,21694,26821,20384,4118,6606,0,21504,0,1388,5070,1504,992,-839,0,0,190,-1240,996,-1060,189
23/02/2026,1,22366,27578,20960,4192,6606,0,21504,0,1370,5617,1504,992,-936,0,0,102,-1240,996,-1066,200
23/02/2026,2,22746,28054,21473,4266,6606,0,21504,0,1460,5792,1504,992,-941,55,0,99,-1240,996,-1067,200
23/02/2026,3,22559,27815,21327,4270,6606,0,21504,0,1462,5791,1505,992,-867,4,0,28,-1239,997,-1088,200
23/02/2026,4,21932,27192,20831,4273,6606,0,21504,0,1467,5581,1505,992,-864,30,0,25,-1240,997,-1089,200
23/02/2026,5,21282,27058,20310,4289,6606,0,21504,0,1590,5224,1456,992,-1008,0,0,-247,-1239,997,-1092,200
23/02/2026,6,20935,26901,19967,4304,6606,0,21504,0,1761,4826,1449,992,-1013,0,0,-260,-1239,997,-1093,200
23/02/2026,7,20415,26828,19409,4317,6606,0,21504,0,1748,4860,1167,992,-1049,0,0,-683,-1240,997,-1093,160
23/02/2026,8,19963,26404,18958,4330,6606,0,21504,0,1756,4322,1151,990,-1050,3,0,-702,-1240,994,-1093,111
23/02/2026,9,19763,26260,18731,4355,6606,0,21504,0,1481,4450,1176,901,-1095,75,0,-988,-1240,892,-1093,198
23/02/2026,10,19796,26208,18723,4380,6606,0,21504,0,1385,4509,1174,895,-1094,7,0,-999,-1240,888,-1094,200
23/02/2026,11,20440,26788,19264,4411,6606,0,21504,0,1302,5029,954,904,-1093,0,0,-1021,-1240,991,-1092,200
23/02/2026,12,21216,27149,20036,4441,6606,0,21504,0,906,5097,949,900,-1092,16,0,-1014,-1240,997,-1081,135
23/02/2026,13,23878,28060,22477,4470,6606,0,21504,0,351,5208,1262,783,-849,115,0,-411,-1240,988,-731,148
23/02/2026,14,25717,29393,24207,4499,6606,0,21504,0,52,5353,1283,780,-744,32,0,-373,-1209,987,-698,51
23/02/2026,15,28971,30785,27173,4401,6606,15,21504,0,17,5141,1493,978,94,111,0,229,-818,996,-379,123
23/02/2026,16,30339,32054,28300,4302,6606,322,21504,0,17,5217,1504,991,102,152,13,267,-758,997,-340,26
23/02/2026,17,31627,32929,29358,4321,6606,1124,21504,0,17,5116,1502,991,599,22,0,868,-618,997,248,-67
23/02/2026,18,31268,32779,29066,4340,6606,2286,21504,0,15,5498,1502,992,678,-68,-5,898,-610,997,297,-213
23/02/2026,19,31436,33304,29097,4401,6606,3288,21504,0,12,5241,1502,991,1062,-166,0,1013,-732,998,581,-358
23/02/2026,20,30871,33059,28541,4462,6606,4251,21504,0,12,5221,1502,991,1078,-308,0,1016,-777,997,604,-491
23/02/2026,21,30215,32980,27940,4532,6606,5419,21504,0,11,5279,1502,991,1076,-436,-36,1016,-1169,997,761,-513
23/02/2026,22,29921,32861,27630,4602,6606,5710,21504,0,11,5451,1503,991,1076,-452,-155,1016,-1209,998,772,-513
23/02/2026,23,29764,32693,27487,4586,6606,5496,21504,0,11,5122,1502,991,1073,-451,-272,1016,-1081,998,792,-514
23/02/2026,24,30044,33026,27770,4569,6606,4762,21504,0,11,5194,1502,991,1074,-452,-359,1016,-1047,998,779,-513
23/02/2026,25,30319,33109,28119,4483,6606,4264,21504,0,11,5408,1502,991,1074,-451,-418,1016,-822,998,257,-488
23/02/2026,26,30783,33534,28554,4396,6606,4072,21504,0,11,5317,1502,991,1074,-452,-455,1016,-763,998,220,-470
23/02/2026,27,31337,33745,29130,4217,6606,3372,21504,0,11,5242,1502,991,1073,-451,-453,1016,-379,997,234,-514
23/02/2026,28,31951,34271,29686,4038,6606,2800,21504,0,11,4792,1502,991,1074,-452,-406,1013,-338,998,233,-513
23/02/2026,29,32549,34866,30275,3775,6606,1866,21504,0,11,4446,1503,991,1074,-451,-324,564,-417,998,125,-514
23/02/2026,30,33046,35474,30741,3512,6606,1169,21504,0,11,4010,1503,992,1075,-452,-394,544,-457,998,108,-514
23/02/2026,31,33960,37059,31562,3301,6606,889,21504,0,11,3997,1503,992,864,-451,-450,692,-842,998,-231,-514
23/02/2026,32,34886,38064,32333,3089,6606,674,21504,0,11,3426,1503,992,855,-452,-476,697,-862,998,-263,-514
23/02/2026,33,35567,38634,32782,2762,6606,359,21504,0,12,2448,1503,992,457,-452,-413,713,-503,998,-573,-514
23/02/2026,34,36426,39298,33404,2435,6606,116,21504,0,12,2125,1503,991,451,-451,-285,714,-428,998,-582,-514
23/02/2026,35,38259,40143,34970,2259,6606,11,21504,0,4,1377,1503,992,1051,-451,-133,569,-51,997,-131,-514
23/02/2026,36,38864,40626,35477,2083,6606,0,21504,0,3,1204,1496,989,1075,-452,-97,566,25,996,-96,-514
23/02/2026,37,39218,40880,35824,1913,6606,0,21504,0,3,1311,1169,901,1075,-441,-104,938,387,933,50,-514
23/02/2026,38,38432,39889,35023,1742,6606,0,21504,0,3,1032,1155,898,1075,-335,-5,953,433,930,62,-514
23/02/2026,39,37510,38943,34150,1618,6606,0,21504,0,3,635,1481,986,1075,-331,0,995,444,993,101,-499
23/02/2026,40,36286,37468,32950,1493,6606,0,21504,0,9,303,1503,992,1075,-193,0,997,417,998,92,-380
23/02/2026,41,34706,36084,31483,1479,6606,0,21504,0,9,612,1502,992,1075,-45,0,997,43,997,-354,-370
23/02/2026,42,33643,35002,30474,1464,6606,0,21504,0,9,625,1502,992,1075,0,0,997,-34,998,-385,-331
23/02/2026,43,32374,34010,29352,1461,6606,0,21504,0,9,505,1503,992,877,-38,0,997,-411,998,-346,-232
23/02/2026,44,31496,33110,28634,1457,6606,0,21504,0,6,618,1502,992,869,-139,0,997,-459,998,-330,-80
23/02/2026,45,29397,30496,26737,1431,6606,0,21504,0,9,545,1503,992,852,-29,0,997,-461,997,129,65
23/02/2026,46,27799,28891,25321,1405,6606,0,21504,0,6,1164,1503,992,852,68,0,997,-486,998,156,188
23/02/2026,47,25974,27380,23617,1492,6606,0,21504,0,6,1741,1503,992,855,82,0,988,-800,998,7,200
23/02/2026,48,24975,26414,22721,1579,6606,0,21504,0,6,2085,1503,992,854,0,0,988,-833,998,0,200
24/02/2026,1,25091,26479,22905,1616,6606,0,21504,0,6,2175,1502,992,916,60,0,988,-748,998,-34,200
24/02/2026,2,25567,26973,23479,1653,6606,0,21504,0,6,2504,1503,992,918,179,0,988,-768,998,-32,200
24/02/2026,3,25298,27061,23351,1701,6606,0,21504,0,6,2815,1503,992,971,77,0,988,-1157,998,163,200
24/02/2026,4,24895,26723,23027,1748,6606,0,21504,0,6,3055,1503,992,974,0,0,988,-1222,998,173,200
24/02/2026,5,24225,26257,22483,1849,6606,0,21504,0,6,3188,1503,992,810,0,0,988,-1426,997,11,200
24/02/2026,6,23662,25745,21986,1949,6606,0,21504,0,8,3265,1503,992,726,0,0,988,-1453,997,-22,195
24/02/2026,7,22567,25562,20865,2031,6606,0,21504,0,5,3272,1503,992,-96,0,0,824,-1453,997,-841,200
24/02/2026,8,22227,25289,20494,2112,6606,0,21504,0,8,3742,1504,992,-104,0,0,804,-1453,997,-897,200
24/02/2026,9,22022,25213,20288,2142,6606,0,21504,0,6,4158,1506,992,-235,0,0,83,-1453,998,-897,191
24/02/2026,10,21955,25188,20221,2172,6606,0,21504,0,7,4116,1506,992,-271,21,0,17,-1453,998,-902,176
24/02/2026,11,21949,27042,20344,2264,6606,0,21504,0,7,4765,1508,992,-1044,134,0,-909,-1453,997,-1080,200
24/02/2026,12,22809,28009,21171,2356,6606,0,21504,0,7,4886,1508,992,-1076,95,0,-971,-1453,997,-1093,200
24/02/2026,13,25280,30383,23566,2450,6606,0,21504,0,7,4941,1507,992,-1062,189,0,-888,-1453,998,-1093,200
24/02/2026,14,27475,32575,25607,2543,6606,0,21504,0,7,5145,1507,992,-1062,200,0,-885,-1453,998,-1093,200
24/02/2026,15,29523,34672,27435,2648,6606,22,21504,0,9,5101,1508,992,-1059,151,22,-935,-1453,998,-1093,184
24/02/2026,16,30498,35651,28424,2752,6606,395,21504,0,11,5242,1507,992,-1059,21,0,-937,-1453,998,-1093,59
